Type,SKU,Name,Parent,Regular Price,,Published,Stock,,Description,Weight,Length,Width,,,Images,Attribute 1 Name,Attribute 1 Value(s),Attribute 1 Visible,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value(s),Attribute 2 Visible,Attribute 2 Global,Attribute 3 Name,Attribute 3 Value(s),Attribute 3 Visible,Attribute 3 Global,Attribute 4 Name,Attribute 4 Value(s),Attribute 4 Visible,Attribute 4 Global,Attribute 5 Name,Attribute 5 Value(s),Attribute 5 Visible,Attribute 5 Global,Attribute 6 Name,Attribute 6 Value(s),Attribute 6 Visible,Attribute 6 Global
variation,R04792-RD.R,Diamonds Curved Stack Ring - ,id:24756,310.00,,1,1,,"This exquisite 14k gold Diamonds Curved Stack Ring is the perfect way to show her your love. Gorgeously designed with an array of sparkling diamonds, this luxurious ring is the perfect finishing touch to any ensemble. Make a statement with this exquisite piece of jewelry.",1.905,0.2,0.1,,,https://luvente.com/cdn/shop/files/5d09bfd3c068074db860cb149c664bcb850e16fc3ce12b62609e9d07e4449aff.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04792-RD.W,Diamonds Curved Stack Ring - ,id:24756,310.00,,1,1,,"This exquisite 14k gold Diamonds Curved Stack Ring is the perfect way to show her your love. Gorgeously designed with an array of sparkling diamonds, this luxurious ring is the perfect finishing touch to any ensemble. Make a statement with this exquisite piece of jewelry.",1.905,0.2,0.1,,,https://luvente.com/cdn/shop/files/c3bbebf722b102ce4e7f06d2fbc860181c4c52688d6714849936d02db180ae41_2cba9d56-0f7e-453f-ad58-80379977e138.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04792-RD.Y,Diamonds Curved Stack Ring - ,id:24756,310.00,,1,1,,"This exquisite 14k gold Diamonds Curved Stack Ring is the perfect way to show her your love. Gorgeously designed with an array of sparkling diamonds, this luxurious ring is the perfect finishing touch to any ensemble. Make a statement with this exquisite piece of jewelry.",1.905,0.2,0.1,,,https://luvente.com/cdn/shop/files/6ce66684f91832e944f38de929e2d6387f062c73814cfa0c5306e415ddd10606.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04796-RD.R,Diamond Thin Wave Ring - ,id:24763,290.00,,1,1,,"Elevate your style with the exquisite 14k Diamond Thin Wave Ring. Crafted with love and precision, this stunning ring features a delicate, thin wave of dazzling diamonds, set in luxurious 14-karat gold. Perfect for adding a touch of sparkle to any outfit, this eye-catching ring will certainly be the standout piece in your jewelry collection.",1.651,0.1,0.2,,,https://luvente.com/cdn/shop/files/8b5be5c44aeaf4b74fbfe0e5ec93148a09baa6a4b40e424f5cb93ea4281c2bce.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04796-RD.W,Diamond Thin Wave Ring - ,id:24763,290.00,,1,1,,"Elevate your style with the exquisite 14k Diamond Thin Wave Ring. Crafted with love and precision, this stunning ring features a delicate, thin wave of dazzling diamonds, set in luxurious 14-karat gold. Perfect for adding a touch of sparkle to any outfit, this eye-catching ring will certainly be the standout piece in your jewelry collection.",1.651,0.1,0.2,,,https://luvente.com/cdn/shop/files/687bbf7481e32c40f25a80ff89f0ea6c82ffa5e7ccc101183391a9747d1de0b5_b66d1043-dba8-4196-b60c-081044bff641.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04796-RD.Y,Diamond Thin Wave Ring - ,id:24763,290.00,,1,1,,"Elevate your style with the exquisite 14k Diamond Thin Wave Ring. Crafted with love and precision, this stunning ring features a delicate, thin wave of dazzling diamonds, set in luxurious 14-karat gold. Perfect for adding a touch of sparkle to any outfit, this eye-catching ring will certainly be the standout piece in your jewelry collection.",1.651,0.1,0.2,,,https://luvente.com/cdn/shop/files/e1a401dd8ae877f474eee9d5143c643df24eb8d9150ee4490d28da1c8d939f5e.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04807-RD.R,Cross Cage Diamond Ring - ,id:24770,515.00,,1,1,,"Let true love sparkle with our exclusive Cross Cage Diamond Ring. Handcrafted from 14k polished gold and highlighted with a luxurious cluster of diamonds, this breathtaking ring will make an extraordinary statement of love.",1.905,1,0.1,,,https://luvente.com/cdn/shop/files/70af952c0ee002d437092ebaca10f70274161da5c3ac465499df87671c76f5c0.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04807-RD.W,Cross Cage Diamond Ring - ,id:24770,515.00,,1,1,,"Let true love sparkle with our exclusive Cross Cage Diamond Ring. Handcrafted from 14k polished gold and highlighted with a luxurious cluster of diamonds, this breathtaking ring will make an extraordinary statement of love.",1.905,1,0.1,,,https://luvente.com/cdn/shop/files/4aacb8064796bc8fa56898dcfd915d281c213fb1a4a16d54231a021c5f65bf45_7cd3f53c-9698-4fcf-8607-cfc5fe843098.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04807-RD.Y,Cross Cage Diamond Ring - ,id:24770,515.00,,1,1,,"Let true love sparkle with our exclusive Cross Cage Diamond Ring. Handcrafted from 14k polished gold and highlighted with a luxurious cluster of diamonds, this breathtaking ring will make an extraordinary statement of love.",1.905,1,0.1,,,https://luvente.com/cdn/shop/files/68f80e50983e19d563119edc0022c6857f56767486e3fa8835692f2e7977cb9a.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04824-RD.R,Starburst Dainty Diamond Ring - ,id:24777,345.00,,1,1,,"Look absolutely ravishing with this luxurious starburst dainty diamond ring crafted from 14k gold. Perfectly set with a cluster of sparkling diamonds, it brings a timelessly elegant beauty to any look.",1.905,0.6,0.2,,,https://luvente.com/cdn/shop/files/ad5b6d836da16d1be306bcdd0659cfb508ece07528787807c1a41880b9ffac34.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04824-RD.W,Starburst Dainty Diamond Ring - ,id:24777,345.00,,1,1,,"Look absolutely ravishing with this luxurious starburst dainty diamond ring crafted from 14k gold. Perfectly set with a cluster of sparkling diamonds, it brings a timelessly elegant beauty to any look.",1.905,0.6,0.2,,,https://luvente.com/cdn/shop/files/a0493b4d0d8212f12ff8ebfcd142a94a6542ec4060151ed968d1cc8ee96d2225_8b7ae23e-cd5d-4e1b-b2f0-b8d41e9f1c5b.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04824-RD.Y,Starburst Dainty Diamond Ring - ,id:24777,345.00,,1,1,,"Look absolutely ravishing with this luxurious starburst dainty diamond ring crafted from 14k gold. Perfectly set with a cluster of sparkling diamonds, it brings a timelessly elegant beauty to any look.",1.905,0.6,0.2,,,https://luvente.com/cdn/shop/files/ff6b7f38e2dacaafad5e22f9098015db3aa3c16b5cddf65bf22e51ecc90f5bb6.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04880-RD.R,Infinity Diamond Ring - ,id:24784,425.00,,1,1,,"Make a statement with this stunning 14-karat Infinity Diamond ring. Crafted from luxurious yellow gold, this beautiful piece of jewelry is adorned with stunning diamond accents woven into an infinity loop of elegance. A perfect timeless classic, this ring will be treasured for a lifetime.",1.651,0.4,0.2,,,https://luvente.com/cdn/shop/files/5e4fd44d0736f64f59599747776f10818c1529a05ea9bae663a10984b07e04ee.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04880-RD.W,Infinity Diamond Ring - ,id:24784,425.00,,1,1,,"Make a statement with this stunning 14-karat Infinity Diamond ring. Crafted from luxurious yellow gold, this beautiful piece of jewelry is adorned with stunning diamond accents woven into an infinity loop of elegance. A perfect timeless classic, this ring will be treasured for a lifetime.",1.651,0.4,0.2,,,https://luvente.com/cdn/shop/files/c8579b7375d32b15369ccf7373654ba0a028d2ed43607b78f88da0d2532a405b_61519a01-9eca-4d4a-a1cd-578409b83504.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04880-RD.W.10,Infinity Diamond Ring - ,id:24784,610.00,,1,1,,"Make a statement with this stunning 14-karat Infinity Diamond ring. Crafted from luxurious yellow gold, this beautiful piece of jewelry is adorned with stunning diamond accents woven into an infinity loop of elegance. A perfect timeless classic, this ring will be treasured for a lifetime.",1.651,0.4,0.2,,,https://luvente.com/cdn/shop/files/c8579b7375d32b15369ccf7373654ba0a028d2ed43607b78f88da0d2532a405b_61519a01-9eca-4d4a-a1cd-578409b83504.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04880-RD.Y,Infinity Diamond Ring - ,id:24784,425.00,,1,1,,"Make a statement with this stunning 14-karat Infinity Diamond ring. Crafted from luxurious yellow gold, this beautiful piece of jewelry is adorned with stunning diamond accents woven into an infinity loop of elegance. A perfect timeless classic, this ring will be treasured for a lifetime.",1.651,0.4,0.2,,,https://luvente.com/cdn/shop/files/d3d3a80249a70b427a8e29e787ab6e855a74aaaa9a74148065b176b36748ef10.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04892-RD.R,Knot Stackable Diamond Ring - ,id:24791,400.00,,1,1,,"Elevate your everyday look with this stylish knot stackable diamond ring. Crafted with 14k of prized gold, this statement bracelet features an intricate design with a diamond-studded band. An effortless way to elevate your style, this exquisite diamond ring promises to be the highlight of any outfit.",1.651,0.7,0.1,,,https://luvente.com/cdn/shop/files/ff5df557b0c6dfda1f11950c961f6b6cefd1374c890b80797e2f1c3919c5e8d0.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04892-RD.W,Knot Stackable Diamond Ring - ,id:24791,400.00,,1,1,,"Elevate your everyday look with this stylish knot stackable diamond ring. Crafted with 14k of prized gold, this statement bracelet features an intricate design with a diamond-studded band. An effortless way to elevate your style, this exquisite diamond ring promises to be the highlight of any outfit.",1.651,0.7,0.1,,,https://luvente.com/cdn/shop/files/a13b9d2f241463e416f09f4a65a34ac255f17373ce50e266cd87e651cd243658_9faf61a1-0048-46be-92c9-399907a28a2e.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R04892-RD.Y,Knot Stackable Diamond Ring - ,id:24791,400.00,,1,1,,"Elevate your everyday look with this stylish knot stackable diamond ring. Crafted with 14k of prized gold, this statement bracelet features an intricate design with a diamond-studded band. An effortless way to elevate your style, this exquisite diamond ring promises to be the highlight of any outfit.",1.651,0.7,0.1,,,https://luvente.com/cdn/shop/files/00e49739c5d093ea80148535e75f00474071ae8f17be0c88448f20e486466193.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R05123-RD.W,LOVE Ring - ,id:24798,650.00,,1,1,,"This exquisite LOVE Ring is sure to take your breath away. Show your love and commitment with this stunning 14k gold setting and effortlessly graceful diamond centerpiece. A stunning reminder of your affection, this wonderful piece captivates the eye and nestles within its wearer’s heart.",1.651,0.8,0.2,,,https://luvente.com/cdn/shop/files/8b15c1ecd2c99dbc904512703f349c334bfa2d364f810088b9f5e112c58efc82_0d40614c-0c38-44df-a5eb-17cfb82a8109.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R05123-RD.Y,LOVE Ring - ,id:24798,650.00,,1,1,,"This exquisite LOVE Ring is sure to take your breath away. Show your love and commitment with this stunning 14k gold setting and effortlessly graceful diamond centerpiece. A stunning reminder of your affection, this wonderful piece captivates the eye and nestles within its wearer’s heart.",1.651,0.8,0.2,,,https://luvente.com/cdn/shop/files/ca535b2f48de36adbb0b43ee3676f594c17ea938aacd47a06b39f66f798a36cf.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R05730-RD.R,Pave Butterfly Ring - ,id:24804,890.00,,1,1,,"This extraordinary 14k pave diamond butterfly ring is sure to captivate the eye. A dazzling halo of diamonds frames the butterfly, making it sparkle and shine. Crafted with quality and precision, this exquisite piece is perfect for an elegant statement.",1.651,45658,0.3,,,https://luvente.com/cdn/shop/files/9bd5fd38b5a3eb1f770f414ac5ed6e656d9cd17f3084d0249734ea8ade1a4747.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R05730-RD.W,Pave Butterfly Ring - ,id:24804,890.00,,1,1,,"This extraordinary 14k pave diamond butterfly ring is sure to captivate the eye. A dazzling halo of diamonds frames the butterfly, making it sparkle and shine. Crafted with quality and precision, this exquisite piece is perfect for an elegant statement.",1.651,45658,0.3,,,https://luvente.com/cdn/shop/files/23438ca41e25bbc810c77e7ff79cf2d8d53d13f6f1746d4e19729f5b9f13ad6c_72b9c615-1883-41eb-bc73-895ecd7253c5.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R05730-RD.Y,Pave Butterfly Ring - ,id:24804,890.00,,1,1,,"This extraordinary 14k pave diamond butterfly ring is sure to captivate the eye. A dazzling halo of diamonds frames the butterfly, making it sparkle and shine. Crafted with quality and precision, this exquisite piece is perfect for an elegant statement.",1.651,45658,0.3,,,https://luvente.com/cdn/shop/files/23bc1b0e8f6c1bc08b77ed35af6ad486fee4eeb8d9d9600698fa87e45f3052f7.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06019-RD.W,Heart Frame Ring - ,id:24811,675.00,,1,1,,"A stunning 14K diamond heart frame ring, shimmering and dazzling you with its delicate beauty. Crafted with attention to detail, this ring features a pristine gold setting and petite diamond accents in a captivating heart motif. Show your love in a captivating way with this exquisite piece of jewelry.",1.651,1,0.2,,,https://luvente.com/cdn/shop/files/783e264a0f79bfa473916ffadfc66857471894fbb5ef63fc3d1931290a35199e_0f32045f-43a1-43cc-b9cf-ef6d729efe8c.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06019-RD.Y,Heart Frame Ring - ,id:24811,675.00,,1,1,,"A stunning 14K diamond heart frame ring, shimmering and dazzling you with its delicate beauty. Crafted with attention to detail, this ring features a pristine gold setting and petite diamond accents in a captivating heart motif. Show your love in a captivating way with this exquisite piece of jewelry.",1.651,1,0.2,,,https://luvente.com/cdn/shop/files/015699a686beb4d6b5ca5cb1f05a22e938fc62a99e6374640597a2ee2f98e9f9.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06040-RD.W,Diamond Offset Bar Band Ring - ,id:24817,485.00,,1,1,,"Look and feel your absolute best with this exquisite 14k diamond offset bar band ring. Crafted with intricate attention to detail in gleaming yellow gold, this sleek and stylish ring is set with a diamond offset bar for exquisite allure. Combining both classic and contemporary, it is the perfect symbol of luxurious sophistication.",1.905,1,0.2,,,https://luvente.com/cdn/shop/files/ca0933d3d69201457f0133f3b6bbcbc024e546b60861aa266f3df342c0817447.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06040-RD.Y,Diamond Offset Bar Band Ring - ,id:24817,485.00,,1,1,,"Look and feel your absolute best with this exquisite 14k diamond offset bar band ring. Crafted with intricate attention to detail in gleaming yellow gold, this sleek and stylish ring is set with a diamond offset bar for exquisite allure. Combining both classic and contemporary, it is the perfect symbol of luxurious sophistication.",1.905,1,0.2,,,https://luvente.com/cdn/shop/files/88af59d4fa755af3f89ff898df7a941a7356e945132d0ca10e56822586c94749_8070b219-9425-4f84-8959-ddd1da1d13b2.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06090-OPAL.W,The Forward Ring - ,id:24823,635.00,,1,1,,"Luvente 14k introduces The Forward Ring - a symbol of strength and elegance. Made with finesse, this ring is composed of 14k gold and features a distinctive design that speaks volumes about its refined craftsmanship. The Forward Ring by Luvente 14k is bound to be your desired jewelry piece, one that you'll cherish forever.",1.651,0.7,0.4,,,https://luvente.com/cdn/shop/files/f8a0eb193e01c13b2bbcdfdb9ad7f36629b840551f403edffc11a93a53a1f6e9_e85052a8-f5df-4197-81e6-60013620b0a6.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,OPAL,1,1,Stone Category,Semi Precious,1,1
variation,R06092-RD.W,Infinity Love Diamond Ring - ,id:24828,665.00,,1,1,,"Show them your unbreakable devotion with this breathtaking 14k Infinity Love Diamond Ring. Every detail, from the single diamond to the 14k gold Infinity design, creates a showstopping jewelry piece that epitomizes your never-ending love and fidelity. With its classic style, this exceptional diamond ring is a meaningful way to express your love and build your future together. An exquisite symbol of timeless commitment, this unique, one-of-a-kind ring is the perfect way to express your love.",1.651,0.9,0.3,,,https://luvente.com/cdn/shop/files/387c094870d11a0c5cc95aad0270f26bdff4ccc883738b1d1355664c861e5f59_b7aef521-b4b0-4c62-a09c-bc40b8b41c81.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06092-RD.Y,Infinity Love Diamond Ring - ,id:24828,665.00,,1,1,,"Show them your unbreakable devotion with this breathtaking 14k Infinity Love Diamond Ring. Every detail, from the single diamond to the 14k gold Infinity design, creates a showstopping jewelry piece that epitomizes your never-ending love and fidelity. With its classic style, this exceptional diamond ring is a meaningful way to express your love and build your future together. An exquisite symbol of timeless commitment, this unique, one-of-a-kind ring is the perfect way to express your love.",1.651,0.9,0.3,,,https://luvente.com/cdn/shop/files/f64c9578f3f1d4ef975426c5a2ee6bed8d5e42b4029325fb140604a68cd227ba.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,R06541-AM.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/d033a5971c2500bdf6ce8c51d31f603773bc0f0c05c4f4842a797a154c00a821.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-AM.W,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/23341a79607e9061ecbb6a4e734006325042d3f01a79c752be2b77bd90b0628d.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-AM.Y,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/b0e238a268d14c2c6ab1ad864174848d4663562b6e9a5ca008deefb39a98b56b.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-BT.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/8972d7b5178c673fc6e1441db1e1c4105cddad12e472d93002051e7bd70ac15f.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,BT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-BT.W,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/495b3b12e86e9f602a79a9c8d9f6bfc782cc17a05d7779f8397ec87582bb3d02.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,BT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-BT.Y,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/af9259586f03161ed7377edfeb87e1d7b90d39bab3c224f5022505a9ca5a12db_a388e149-6762-48a8-bfa5-4a91a6a566e5.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,BT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-CT.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/e122816886145d0905fc0db8ad26374987caf3fef42a960bd164e89175768fcf.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,CT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-CT.W,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/d4ff4085af61f997b28cd025f5d9498ee3386b05c7b7de05c357ae2b44f2c7fa.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,CT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-CT.Y,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/cd0d7a37e0a260e4663b48c55d9dc9b0be2ffb09e47f466b7f8a872380714b1d.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,CT,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GR.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/48e9790f55cc76f9b5789746f26ad86afc8afeb7f9438dcdec1e6c8e4b443cf6.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,GR,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GR.W,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/001d32316b509efcc72ddb88af1117758baffdc31d3f731a84a7f58cb0caa977.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,GR,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GR.Y,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/5d6316c4bea28f0596f44408b35669f869148997ef8231873a8674ded9b20d09.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,GR,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GRAM.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/0a95c72bff92f1ea069a6e6094dd5de9a9011c9eca7b232577284c365c14f15a.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,GR.AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GRAM.W,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/a83ebed5d456347a1a8e2203f9a87d3644eb93b9a36cfd191afc031f12bb8b90.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,GR.AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-GRAM.Y,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/2394650ef7156b8a11f751f3941ed281124a0ecdc4dc244f7b9c278e15bbf00a.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,GR.AM,1,1,Stone Category,Semi Precious,1,1
variation,R06541-PDT.R,Gold Rope Ring - ,id:24834,725.00,,1,1,,"Experience the allure and opulence of the Luvente 14k gold rope ring, a true masterpiece of jewelry artistry. Beautifully crafted from pure 14k gold, this ring showcases an intricate rope design that exudes grace and sophistication. Adorn your fingers with this stunning piece and capture the attention of all who gaze upon it.",1.905,0.8,0.4,,,https://luvente.com/cdn/shop/files/bdcec4744515d687dafcccf0fc813fdf33e7958b0061d763b799cb0da75f4cf5.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,PDT,1,1,Stone Category,Semi Precious,1,1
